ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,hue color value
57,Alexey Mordashov & family,31.436360538,0.2828908,1.2408803,1.1075544,-0.001433759426613879,0.020108193403563374,0.0,investment/finance/mining/materials,1438/2384/362/1281,1.5244248
58,Miriam Adelson & family,30.669620037,-1.153983,1.0756723,-0.5907879,0.001361802130411351,-0.01838833973417591,0.0,gambling/entertainment,523/2364/990,1.8096282
59,Idan Ofer,30.243653093,-1.1682811,1.205299,0.83258367,0.0031024322640658673,-0.03486392138303654,0.0,logistics/shipping,62/125/48/44,0.7081293
60,Pham Nhat Vuong,30.073266315,0.77860713,0.3244709,0.067872494,-0.03469981869924541,0.007443948254421743,0.0,Diversified,3110/36/20/1115/1547,0.8902763
61,Len Blavatnik,29.64729937,-0.3882938,0.50223815,0.121059366,0.0034260346736374797,0.01998466974164372,-0.0,media/entertainment,1513/199,1.8096282
62,Eyal Ofer,29.64729937,-0.27992612,1.1531637,0.8855829,0.0020917451015017145,0.027377369989933627,-0.0,real estate/logistics/shipping,1776/1064/59/525,1.5629902
63,He Xiangjian & family,29.64729937,0.89417183,0.12006608,-0.67365825,0.005549179993996605,-0.007628846865839309,0.0,Home appliances,2360/2967,1.3621062
64,Thomas Frist Jr & family,29.050945647,-2.0399945,0.7573155,-0.6422507,0.001752710354757232,-0.013876097734688071,0.0,healthcare,587,2.0075605
65,Colin Huang,28.965752258,1.2880725,0.74279535,-1.06334,0.027905840133306662,-0.0017411431198947481,0.0,e-commerce/retail,86/234/1242/443,0.59320146
66,Chen Tianshi,28.710172091,0.7169622,1.0224254,-0.48578084,-0.003273055360982819,0.03876725137647963,0.0,semiconductors/hardware,50/6/454/1577,1.2610606
67,Eduardo Saverin,28.369398535,1.9238166,-0.32231557,-0.2246368,0.01736836181254345,0.03414158147425189,-0.0,social media/advertising/ai,346/1205/5/1783,1.3075284
68,Jay Y. Lee,28.284205146,0.5617135,0.31869853,-0.36129203,0.020494232307841965,0.014396674056315324,-0.0,electronics/semiconductors/manufacturing,284/261/269,0.98371035
69,MacKenzie Scott,28.199011757,-0.27493277,0.8002486,-0.58526206,-0.003523389325868832,0.040837165226171215,0.0,e-commerce/cloud/logistics,266/3/109/260,1.5939332
70,Marilyn Simons & family,27.687851423,-0.9088013,0.67172563,0.21813133,-0.032364759258094594,0.0063473639518671155,0.0,hedge funds/finance,3139/115/452/34/120,1.5244248
71,Lyndal Stephens Greth & family,27.602658034,-0.81751764,0.37953657,-0.25455776,0.012305692474831884,0.02390428394723407,-0.0,energy/oil and gas,134/244/245,1.2296851
72,Aliko Dangote,27.432271256,-0.24225858,0.7323326,1.6363729,-0.012146243162630117,-0.01536637593395492,0.0,construction/materials,180,0.8420775
73,Robert Pera,27.006304311,-0.8913676,1.1041653,-0.51371896,-0.01632516947592725,-0.007651775652990193,0.0,Wireless networking,401/1546/3026,0.5663052
74,Zheng Shuliang & family,26.835917533,1.7080644,0.7084428,-1.0352523,1.3246255575229196e-05,0.008329249288324441,-0.0,mining/materials,1706,0.8420775
75,Michal Strnad,26.409950588,0.6305815,1.1268886,1.477859,0.0,0.0,0.0,Defense Contracting,,0.65601134
76,Elaine Marshall & family,26.324757199,-0.8178766,0.7939664,-0.003477633,0.01624248864987982,-0.031794122504264166,0.0,industrial/energy/chemicals,25/23,1.1103568
77,Huang Shilin,26.154370421,0.38141346,0.21125138,-0.42398128,0.02658750813846111,-0.021181732311427167,0.0,batteries/energy storage,239/147/29/119,0.76219267
78,Melinda French Gates,25.643210087,-0.8411397,1.483292,-0.5362404,-0.026080202716706583,0.02274517474403046,0.0,software/cloud/ai,1574/13,1.5939332
79,Vladimir Potanin,25.302436531,0.5608199,1.1193609,1.0078837,0.015112582210773249,-0.019203864891728956,0.0,social media/advertising/ai/mining/materials,716/1678/821/877/362/957,1.3075284
80,Lakshmi Mittal,25.302436531,0.21894602,0.99196887,1.3504077,0.009385597590819708,-0.02571030951393093,0.0,mining/materials,2254/56/371,0.8420775
81,Andreas von Bechtolsheim & family,25.302436531,-0.41757527,0.7335277,-0.35132527,-0.032110217989057915,0.03264078262716064,0.0,internet/ai/advertising,338/710/1/2,0.7535922
82,Vagit Alekperov,25.132049753,0.3657201,0.8395465,0.20996742,-0.006254256297686967,0.02166616962793977,0.0,energy/oil and gas,2776/3239/310/3269/327,1.2296851
83,Reinhold Wuerth & family,24.194922474,0.15793914,0.7609116,0.69735867,0.0,0.0,0.0,Fasteners,,0.80905503
84,Susanne Klatten,24.109729085,0.09811158,0.7087842,1.0378212,-0.005956878161538946,0.024551273268124955,0.0,automotive/healthcare/pharmaceuticals,1406/1482/88/2109,2.0075605
85,Leonid Mikhelson & family,24.109729085,0.18913499,1.3303051,0.60600233,-0.019084608270404237,-0.012674656772037062,0.0,energy/oil and gas,110/2470,1.2296851
86,Jack Ma,24.109729085,1.4677141,1.1925907,-0.23613936,-0.010398848882613086,0.03869991940762617,0.0,e-commerce/retail,3/1385/527,0.59320146
87,Peter Thiel,24.109729085,-1.366822,0.98478365,-0.9302274,-0.011057593883411033,-0.04824325297271144,0.0,social media/advertising/ai/investment/finance,0/5/1574,1.3075284
88,Stefan Quandt,24.109729085,-0.16107303,0.6717449,1.1211945,0.004466674558759425,-0.024266304114191544,0.0,automotive,1406/84/2109,0.6697777
89,John Tu,23.172601806,-1.1707324,1.5222659,-0.6017976,-0.022762727094160138,0.006604167993935701,0.0,Computer hardware,2336/90,0.6002581
90,David Sun,23.172601806,-1.1563706,1.4890634,-0.6597021,0.0015448228692443006,0.02365101059062797,-0.0,Computer hardware,2336/89,0.6002581
91,François Pinault & family,22.83182825,-0.04487262,0.7054223,0.36716902,-0.02063805549827901,-0.009693961582541537,0.0,social media/luxury/fashion/retail,185/1070/1073/2265,0.3671407
92,Vicky Safra & family,22.405861305,-0.7281899,0.41875213,0.27622712,-0.00830446865790516,-0.005442211235423578,0.0,finance,1274,1.5244248
93,Cyrus Poonawalla,22.235474527,0.78636396,0.59909576,0.40814972,-0.02173781975608025,-0.0028997087685114368,0.0,healthcare/pharmaceuticals,802/1410/824/825/1148,1.4115231
94,Dilip Shanghvi,22.150281138,0.79385835,0.026989266,0.2839566,0.0189014964373574,0.015136288056271692,-0.0,healthcare/pharmaceuticals,1128/94/466/139,1.4115231
95,Gina Rinehart,22.065087749,0.38864067,1.1137822,0.8198349,-0.02350974018396153,-0.009407120110261675,0.0,mining/materials,129/971/1050/1118/1334,0.8420775
96,Israel Englander,21.97989436,-0.8852685,0.54109865,0.46483082,-0.014216359431231014,0.03188254712950036,0.0,hedge funds/finance,3139/115/452/34/70/120,1.5244248
97,Suleiman Kerimov & family,21.894700971,0.25102413,0.8077685,0.7959551,0.006411524389351913,-0.0012716712269961535,0.0,mining/materials,2420,0.8420775
98,Wang Weixiu & family,21.809507582,0.9390248,0.596641,-0.48997933,0.004587243930782128,-0.016570949271394592,0.0,Machinery,815/2246/2595/1672,0.9036575
99,Vladimir Lisin,21.724314193,0.35470814,1.1766881,1.1712619,0.0,0.0,0.0,mining/materials,,0.8420775
100,Shiv Nadar,21.724314193,1.6210355,0.92938733,0.30953413,-0.01740701670203458,-0.010168130486161301,0.0,software/cloud,1163/431/1680/1492,1.5939332
101,Henry Nicholas III,21.724314193,-1.2016108,0.5481924,-0.4419267,0.010243438774314556,-0.04169292272696426,0.0,semiconductors/hardware,50/6/1718/7,1.2610606
102,Vinod Adani,21.639120804,1.5461483,0.24142131,0.9264052,0.03055966738617837,-0.0014608079013960248,0.0,Infrastructure/commodities,24,1.6879392
103,Lei Jun,21.468734026,0.48548988,0.55542624,-0.15331118,0.021714732112525805,-0.009253034431140046,0.0,automotive,208/2767/1602/328,0.6697777
104,Emmanuel Besnier,21.383540637,-0.24817684,0.66602755,0.36313722,-0.008410753238670767,-0.020611949187740498,0.0,Cheese,688/405/404,0.5371146
105,Phil Knight & family,21.383540637,-1.0341666,1.9597586,-0.29041022,-0.013934242239005159,-0.006370208685222647,0.0,apparel/sportswear,1078/2690/1453,1.912045
106,Rick Cohen & family,21.12796047,-0.6779828,0.45447096,0.2530604,0.01766986331867562,-0.006631388708139624,0.0,Warehouse automation,1260/2612/1358/1068/1871,0.6336463
107,Stuart Hoegner,21.042767081,-1.0007145,0.9920585,0.5227685,-0.005666025198603372,-0.036867228706739724,0.0,cryptocurrency/fintech,345/249/22/54/783/55,0.86932945
108,Christy Walton,20.872380303,-1.1999315,0.89579487,-0.31903705,-0.03461823055698273,0.023568289748284166,0.0,retail/logistics,9/37/8/121,1.5629902
109,John Doerr,20.787186914,-0.8536736,1.7096486,-0.85594386,0.0,0.0,0.0,investment/finance,,1.5244248
110,Gennady Timchenko,20.616800136,0.582894,0.7388506,0.22936271,0.02074705793803775,0.013921358682157946,-0.0,energy/oil and gas,85/2470/900,1.2296851
111,Wang Chuanfu,20.446413358,0.5051061,0.31205767,-0.08622584,0.015731720130848875,-0.01579292273501248,0.0,automotive/batteries/energy storage,143/942,0.9666451
112,Takemitsu Takizaki,20.361219969,0.8185066,0.46481398,-0.7384495,0.0,0.0,0.0,Sensors,,1.7699881
113,Dang Yanbao,20.361219969,0.6535728,0.45184544,-0.39462978,-0.019896590093260585,-0.006417016113678182,0.0,mining/materials,1431/175,0.8420775
114,Harry Triguboff,20.27602658,0.9551729,-0.8821019,-0.73116684,0.027350723603308657,-0.007476825693685251,0.0,real estate,209/1111/136/1966/186,1.6829958
115,David Tepper,20.190833191,-1.1205316,0.20971394,0.097927146,0.028897918776191675,-0.01705489787661663,0.0,hedge funds/finance,3139/452/34/120/70,1.5244248
116,Rupert Murdoch & family,20.190833191,-1.1615157,1.4544461,0.46269292,-0.02280877406915228,-0.008330622859322267,0.0,media/entertainment,828/652/205/1451/1783,1.8096282
117,Daniel Gilbert,20.105639802,-0.43901342,0.36080995,-0.05177188,0.01285630062852145,0.016303242291145895,-0.0,Rocket Mortgage,1297/943/2580/356,0.96423477
118,Ernest Garcia II,19.850059635,-0.92855334,0.997964,-0.5695199,0.002749440099457358,0.017924282803773596,-0.0,automotive,277/2847,0.6697777
119,Yu Yong,19.850059635,1.0122947,0.8144843,-0.4686038,-0.02272750684300995,0.025846991122276036,0.0,mining/materials,77/239/147/29,0.8420775
120,Steve Cohen,19.594479468,-0.8009862,0.5882393,0.6096189,-0.014549501168667336,0.03069633226556889,0.0,hedge funds/finance,115/508/34/70/483,1.5244248
121,Stanley Kroenke,18.912932356,-0.95219564,0.66759425,0.12664625,0.009200756788286996,0.04079844918900003,-0.0,real estate/logistics/shipping/sports/entertainment,9/37/140/8,1.5629902
122,Todd Graves,18.742545578,-0.76858383,0.74966145,0.090746105,-0.010133565259691557,-0.018204028688913947,0.0,food/beverages,1609/635/2851/3386/636/3029,0.431557
123,Chen Jianhua,18.486965411,0.7407405,0.37525764,-0.3461765,0.005522073572220836,-0.017798062527338572,0.0,Chemicals,586/1881/2735/1212,1.6866118
124,Diane Hendricks,18.486965411,-1.297016,1.6855404,-0.17546189,0.0,0.0,0.0,construction/materials,,0.8420775
125,John Fredriksen,18.401772022,-1.1411866,1.4212536,-0.31438297,-0.008241101464622052,-0.032674945679197834,0.0,logistics/shipping,59/1186/87/44/654,0.7081293
126,Prince Alwaleed Bin Talal Alsaud,18.316578633,0.5096884,0.25080484,0.93558514,0.018361594291984334,-0.020257257627146526,0.0,investment/finance,39,1.5244248
127,Kumar Birla,18.060998467,0.6280736,0.3832659,0.3804927,-0.03010365143352386,-0.010790313422721654,0.0,Diversified,20,0.8902763
128,Stefan Persson,18.060998467,-0.09122746,0.944718,0.5048356,0.003142024269992273,-0.01530084156485553,0.0,H&M,2248/2113/1440/2224,0.3592772
129,Andrew Forrest & family,17.8054183,1.0268974,-0.41547504,-0.9881555,0.022049821022488897,0.015077087115141384,-0.0,mining/materials,1775/95/1609/565/1658/1118,0.8420775
130,Michael Platt,17.8054183,-0.020166025,0.55342793,1.0134494,-0.0013795883005005818,0.0348812044382628,0.0,hedge funds/finance,3139/115/452/34/70/120,1.5244248
131,Prajogo Pangestu,17.464644744,2.133623,0.28996658,-0.1813282,0.0,0.0,0.0,energy/oil and gas,,1.2296851
132,Andrey Melnichenko & family,17.379451355,0.4160282,0.6029249,-0.03353932,0.018132041134572206,0.0033488247962601765,-0.0,mining/materials,506/1737/2648/3219/3359,0.8420775
133,Nancy Walton Laurie,17.209064577,-0.8533154,1.1004461,-0.70169556,-0.0264892710520987,0.03243770472280576,0.0,retail/logistics,9/37/8/121,1.5629902
134,Harold Hamm & family,17.123871188,-0.85856605,0.3356533,-0.2366705,0.013108909164831858,-0.023597809567317784,0.0,energy/oil and gas,1786/2039/71/373,1.2296851
135,Eric Li,17.123871188,1.1058992,1.5012412,-0.8306611,-0.014911790744066693,0.019387754118923833,0.0,automotive,719/757/274/369,0.6697777
136,Kwong Siu-hing,17.123871188,1.4562173,0.2638982,-0.20165187,0.0,0.0,0.0,real estate,,1.6829958
137,Renata Kellnerova & family,17.038677799,-1.050605,0.7928548,0.8205012,-0.0029340440052383963,-0.015489619982743301,0.0,telecom/finance,396,1.5244248
138,Jorge Paulo Lemann & family,16.697904243,0.16058822,1.1267596,0.7462141,-0.012860787383628518,0.01601800188455088,0.0,Beer,630/389/1475,1.2409092
139,Zhong Huijuan,16.612710854,0.48801503,0.4131664,-0.5269066,0.015213950925020668,0.015665314064446816,-0.0,healthcare/pharmaceuticals,514/1843/253,1.4115231
140,Philip Anschutz,16.527517465,-1.0793612,1.2824101,-0.4501217,-0.021384634585945715,-0.004423095195930871,0.0,ai/software/energy/oil and gas/logistics/shipping/media/entertainment/sports,121,1.2647958
141,Qin Yinglin,16.527517465,1.153687,0.3593136,-0.10620555,0.0037924345264826903,0.007415794598873542,-0.0,Pig breeding,2884/3011,0.9504819
142,Jerry Jones & family,16.442324076,-1.366377,0.50859046,-0.52470165,0.021444132896576124,-0.009625273626506422,0.0,sports/entertainment,2392/2391/2393/214/373,1.8096282
143,Lu Xiangyang,16.357130687,1.3086561,1.096696,-1.1189907,-0.016296262460965678,0.01704175028100821,0.0,automotive/batteries/energy storage,111/942,0.9666451
144,Donald Bren,16.357130687,-0.69574594,1.0342177,-0.8242202,-0.01688039243649752,-0.017966941836317255,0.0,real estate,114/1111/1966/1266,1.6829958
145,Dhanin Chearavanont,16.357130687,0.65602326,0.39990044,-0.4327216,-0.01766727068343129,-0.005613137658126785,0.0,Diversified,580/569,0.8902763
146,Jason Chang,16.271937298,0.8311352,0.6255393,-0.8602568,0.008328365425601305,0.027507243976999118,-0.0,semiconductors/hardware,184/50/1293,1.2610606
147,Pei Zhenhua,16.271937298,0.4881361,0.3798443,-0.11671816,0.0,0.0,0.0,batteries/energy storage,,0.76219267
148,Brett Adcock,16.271937298,-0.4303173,0.4630781,-0.65450424,-0.0016074562478036777,0.010708697966393434,0.0,Robots,1088,0.83569664
149,Torstein Hagen,16.186743909,-0.15019065,0.7202712,0.5580543,0.003161588093115938,-0.006787534181805754,0.0,Cruises,2042,0.6831444
150,Nik Storonsky,16.016357131,0.67584795,0.4193134,0.45390657,0.00535454267749806,0.012719833188590563,-0.0,Fintech,3348/3347/1770/1925,1.8876406
151,Alejandro Baillères Gual & family,15.845970353,-0.64289176,0.4679529,-0.29404718,-0.009319071534000543,-0.033844307735693115,0.0,Diversified,36/20,0.8902763
152,Yuan Fugen & family,15.845970353,0.8878125,0.38124645,-0.2507609,0.0,0.0,0.0,social media/advertising/ai,,1.3075284
153,James Ratcliffe,15.675583575,-0.6980668,0.5759374,-0.08234151,-0.004331128059569265,-0.025142892464341902,0.0,Chemicals,674/123/678/1881/2735,1.6866118
154,Georg Schaeffler,15.505196797,0.3257662,0.4374332,0.4673423,0.0005558694639694852,0.02580315654091808,-0.0,Auto parts,2104/879/198/599/320,0.8197709
155,Ludwig Merckle,15.334810019,0.13120633,0.7355089,0.36024034,-0.02031671187466598,-0.02003146766711905,0.0,healthcare/pharmaceuticals,1128/94/455/139,1.4115231
156,Edwin Chen,15.334810019,-1.088191,1.1967573,0.90359604,-0.0010500096775873389,-0.027050718943387054,0.0,semiconductors/ai/software,1340/554/555/557/553/2730/559/558,0.7535922
157,Eric Smidt,15.24961663,-1.1667969,0.54707325,0.80404484,0.0,0.0,0.0,retail,,0.59320146
158,Adam Foroughi,15.079229852,-0.65279704,0.62708116,-0.77824223,0.009895110675542962,0.021375563015029325,-0.0,advertising technology,693/1127/575/1471/400,0.8378646
159,Karl Albrecht Jr. & family,14.994036463,-0.10109277,1.0356327,1.4497447,-0.024763221730368202,0.0013488357590610057,0.0,retail,160/293/2003/1380,0.59320146
160,Beate Heister,14.994036463,0.14282149,0.96701396,1.5021814,-0.0022604777473119787,0.026915082409715987,0.0,retail,293/2003/667/159/1380/663,0.59320146
161,Charles Ergen,14.908843074,-1.5286934,0.98030305,-0.07171735,-0.004300045186878324,-0.02108404780283597,0.0,media/entertainment,326/515/1286,1.8096282
162,John Collison,14.908843074,-0.45626014,0.73757386,-0.2669692,0.035341380284589455,0.010904547308131328,-0.0,software/cloud,2788/67/1858/163/13,1.5939332
163,Patrick Collison,14.908843074,-0.4818229,0.6465076,-0.35822225,0.02712711605668406,0.0176402405575625,-0.0,software/cloud,25/1185/162/1577,1.5939332
164,Nathan Kirsh,14.738456296,-0.5047954,0.4022839,-0.2113978,-0.012278903343879767,-0.02386512927793529,0.0,ai/software/retail/real estate,210/1257/1635/571/364/403,1.2647958
165,Stephen Ross,14.482876129,-1.343128,0.27462927,0.6493055,-0.009080607736693285,-0.022099570785404477,0.0,real estate,114/1111/1966,1.6829958
166,Jan Koum,14.39768274,-1.1485292,1.0491227,-1.1264415,0.0304858122701679,-0.025532937737469705,0.0,messaging/social media/software/enterprise software,1198/67/5/87,0.8246172
167,Arthur Dantchik,14.39768274,-0.7356272,0.4202592,0.056416035,-0.00992657166041973,-0.028909520816412515,0.0,investment/finance,28/730/1424,1.5244248
168,Anders Holch Povlsen,14.312489351,-0.051490307,0.92795813,0.56334215,-0.0022516337223283884,-0.010732418914413806,0.0,ai/software/retail/luxury/fashion,2113/3400/3185,1.2647958
169,Radhakishan Damani,14.227295962,0.7429683,0.03505747,-0.022348449,0.0047446002888351475,0.015885581197499336,-0.0,ai/software/retail/investment/finance,910/169/768,1.2647958
170,Wang Laisheng,14.142102573,1.632446,1.3296211,-0.15988827,-0.022582867509847906,0.005318762781968436,0.0,Electronics components,1806/1652/177/720,1.7377203
171,Enrique Razon Jr.,14.142102573,1.8768446,0.89851415,-0.7311731,0.0,0.0,0.0,logistics/shipping,,0.7081293
172,Sarath Ratanavadi,14.142102573,1.7643709,0.06688142,-0.05668442,0.012788906915500465,0.01573431276518336,-0.0,energy/oil and gas,1290/1230/1097/829/2299,1.2296851
173,Theo Albrecht Jr & family,14.056909184,-0.07961349,0.71147805,1.0658913,0.02019314728238641,0.0013380473319127668,-0.0,retail/supermarkets,159,1.248654
174,Wang Wei,14.056909184,0.90253365,0.41052103,-0.44512254,0.014931456027999983,0.007901068443243224,-0.0,Package delivery,3307/1585/3107/724,1.1398789
175,Low Tuck Kwong,13.971715795,0.8694556,-0.19081126,-0.037550986,0.0014001379013977864,0.00915429835966757,-0.0,mining/materials,1431,0.8420775
176,Mikhail Fridman,13.971715795,0.5477521,0.65458363,0.4127232,0.014238210524210537,0.018118538548973464,-0.0,telecom/finance/energy/oil and gas,432/2788/314/3365/838,1.5244248
177,Wang Laichun,13.886522406,1.7183473,0.33019888,-1.0861032,0.021282953716779546,0.00942893695324399,-0.0,Electronics components,1806/1652/170/720,1.7377203
178,R. Budi Hartono,13.886522406,0.8747613,-0.19005299,-0.14535393,0.017941651843743477,-0.0026337167668627932,0.0,finance,285/2473,1.5244248
179,Peter Mallouk,13.716135628,-0.95351684,0.70371157,-0.18111964,0.0,0.0,0.0,Wealth planning,,1.5058796
180,Abdulsamad Rabiu,13.630942239,0.33794832,0.27371216,1.6538416,0.01515383890057795,0.01917132583886523,-0.0,construction/materials,72,0.8420775
181,Edward Johnson IV,13.54574885,-0.9579986,0.66212994,0.2329903,0.015019680243544626,-0.024228311754586018,0.0,finance/asset management,47/1637/211,1.4860582
182,John Menard Jr,13.54574885,-0.84353876,0.63704395,0.00091606565,0.0,0.0,0.0,retail,,0.59320146
183,George Kaiser,13.54574885,-0.7169806,0.5839067,0.08528755,0.029232043571849695,-0.021513204403459822,0.0,finance/energy/oil and gas,67/13/967,1.1103568
184,Barry Lam,13.460555461,1.6258179,0.28886926,-1.2007322,0.027236566477451256,0.00014009837411002902,-0.0,Electronics,194/1156/225/187,0.9184684
185,Johann Rupert & family,13.375362072,0.3085342,-0.33005577,0.6430985,0.024417359695918385,0.006780467885142716,-0.0,social media/luxury/fashion/retail,91/1073/2265/1070,0.3671407
186,Peter Woo,13.204975294,1.3939102,0.2134799,-0.3908743,0.016402693954938628,0.0049555300875589806,-0.0,real estate,940/629,1.6829958
187,Terry Gou,13.204975294,1.9587735,0.45876867,-0.50625575,-0.001083579019414845,0.027663767172587433,0.0,Electronics,184/194/1156/1512/225,0.9184684
188,Wang Liping & family,13.204975294,0.4995357,0.48524514,-0.15030669,0.0,0.0,0.0,Hydraulic machinery,,1.2629547
189,Jack Dangermond,13.204975294,-1.5936284,0.65457,-0.9167305,0.007288739962076831,-0.03535948842934761,0.0,software/cloud,67/13,1.5939332
190,Charlene de Carvalho-Heineken & family,13.119781905,-0.3497461,0.61249506,0.13516825,0.016888228911990905,-0.028031514684602354,0.0,beverages/alcohol,18,0.64228606
191,Friedhelm Loh,13.119781905,-0.31645384,1.6806045,1.4026083,-0.017258236488797585,-0.018841438234115635,0.0,Manufacturing,312/1890/920/533/2015/302,0.6835843
192,Ray Dalio,13.119781905,-1.0620949,0.51739776,-0.060560495,-8.96576221831897e-05,-0.034908360724238356,0.0,hedge funds/finance,3139/115/452/34/120/70,1.5244248
193,Hussain Sajwani,13.034588516,0.7234776,0.72708833,1.0827485,-0.023605445539058,-0.0036920734918692473,0.0,real estate,114/1111/1966,1.6829958
194,Bruce Cheng,13.034588516,1.6368245,0.26073772,-1.2079315,0.027706859309096627,0.0005816775267149202,-0.0,Electronics,184/1156/1512/225/187,0.9184684
195,James Dyson,12.949395127,0.72725123,0.13651982,-0.10433684,0.0,0.0,0.0,Vacuums,,0.7100592
196,Li Shuirong & family,12.864201738,1.6335919,1.0525155,-0.6926062,-0.003920297197578045,0.019814346016198362,0.0,energy/oil and gas,2445/739/408/2841,1.2296851
197,Zhou Qunfei & family,12.864201738,1.2126596,0.12649283,-0.10394606,0.010350324597674461,0.003630024084014975,-0.0,Smartphone screens,1041,0.7595706
198,Shahid Khan,12.864201738,-0.9947506,0.57535267,0.14210856,0.03688666647374069,-0.012147875981547002,0.0,logistics/shipping/sports/entertainment,4/2203/3396/3052,0.7081293
199,Vinod Khosla,12.69381496,-2.0843735,0.84573936,-0.44860148,-0.0032215677794430546,-0.008298931487987533,0.0,investment/finance,1513,1.5244248
200,Zou Zhinong & family,12.69381496,0.92014796,0.37761182,-0.78616256,0.0,0.0,0.0,telecom,,0.37299705
201,Jaime Gilinski Bacal,12.608621571,-0.9028797,-0.118353084,0.015447989,0.015483184789421647,-0.010369923578286814,0.0,finance,1067/339,1.5244248
202,Xavier Niel & family,12.608621571,-0.53540754,1.4560572,1.412861,0.0,0.0,0.0,telecom,,0.37299705
203,Brad Jacobs,12.523428182,-1.2875662,1.45052,0.93278575,-0.00205590422297861,-0.014539674036904416,0.0,logistics/shipping,1865/2325/2647/2122,0.7081293
204,Ann Walton Kroenke,12.523428182,-1.3224782,0.7671103,-0.14867939,-0.04182951153471562,-0.0020440482681635184,0.0,retail/logistics,9/37/8/121,1.5629902
205,Laurene Powell Jobs,12.523428182,-0.6951115,0.7299704,-0.7490443,0.01823677062271483,0.015138592302781063,-0.0,consumer electronics/software,116/1451/1783,1.2647958
206,Zhang Zhidong,12.353041404,1.7579929,1.3573911,-0.32792348,-0.019964485154638015,0.021275774730579646,0.0,Online games,39/1391/1242/499,0.5171643
207,Donald Newhouse,12.353041404,-0.52173007,0.27507412,0.40335244,0.015559749656071334,0.015962381320293647,-0.0,media/entertainment,381/294/1261,1.8096282
208,Alisher Usmanov,12.182654626,0.86243165,1.1708921,0.8943566,-0.022004259444779743,0.015975646682870676,0.0,telecom/investment/finance/mining/materials,578/1601/103/1602/328,0.6704873
209,Joseph Lau,12.182654626,1.12614,0.69845974,-0.50147915,-0.023674931110738116,0.0032165358180193037,0.0,real estate,114/1111/1966,1.6829958
210,Ivan Glasenberg,12.097461237,1.0533894,-0.9178794,-0.46345836,0.016135805996709635,0.01188495940784559,-0.0,mining/materials,950/791/1020/1423,0.8420775
211,Elizabeth Johnson,11.927074459,-0.8937991,0.63170767,0.505787,0.018441494221377027,-0.018410916349637447,0.0,finance/asset management,47,1.4860582
212,Robert Kuok,11.927074459,1.1041638,0.40010315,-0.9142201,-0.01256954749931972,-0.007905357295262533,0.0,real estate/energy/oil and gas/logistics/shipping,1014/1201,1.1103568
213,Antonia Ax:son Johnson & family,11.84188107,0.37318665,0.4957671,0.5897413,0.0,0.0,0.0,Diversified,,0.8902763
214,Robert Kraft,11.756687681,-1.5282992,1.4660404,0.39677602,-0.02218235648021601,-0.01090107622712699,0.0,sports/entertainment,331/1087/142,1.8096282
215,Igor Bukhman,11.586300903,-1.4562118,1.4307878,0.8809773,-0.004388932687992482,-0.032897223529550663,0.0,Online games,216/798/39/53/1335,0.5171643
216,Dmitri Bukhman,11.586300903,-1.6826742,1.2173681,0.71714497,-0.00125340394949062,-0.03316502713148826,0.0,Online games,215/798/39/53/1335,0.5171643
217,Leon Black,11.501107514,-1.3944228,1.5458113,-0.053323627,-0.021523661422870977,0.003497481830855206,0.0,investment/finance,290/303,1.5244248
218,James Goodnight,11.501107514,-1.2821896,1.4537445,0.14357916,-0.018896230273353302,-0.011657383341684391,0.0,software/cloud,620/470/509/2851,1.5939332
219,Ralph Lauren & Family,11.501107514,-0.93400407,0.5553119,0.33260965,0.0004915027005639807,-0.016226627941755216,0.0,luxury/fashion/retail,740/1374/3409,0.9080228
220,Cai Huabo,11.501107514,1.2239151,1.0940254,-1.1792157,-0.02502000504289585,-0.01579223538518582,0.0,Electronics,184/194/1156/1512/225/187,0.9184684
221,Simon Reuben,11.501107514,0.23506604,1.1251695,0.8455187,-0.008830763194278083,0.02167530769556034,0.0,investment/finance/real estate,369/1227/1369/394/1450,1.5244248
222,David Reuben,11.501107514,-0.54252875,0.8236151,0.12112462,-0.003391506668378148,-0.009980370221249065,0.0,investment/finance/real estate,2896/1695,1.5244248
223,George Roberts,11.415914125,-1.8053943,1.0764744,-0.34338403,0.012005632929246005,-0.019287520253353813,0.0,investment/finance,1406/256/490/1898,1.5244248
224,Liu Debing,11.330720736,1.1289395,0.6842266,-0.23710194,0.0006412416303419225,0.01949109883139656,-0.0,ai/software,815/1481/632/3180,1.2647958
225,Pierre Chen,11.330720736,1.2671026,0.8922106,-1.2462316,-0.021642811952210118,-0.017744407483546974,0.0,Electronics,184/194/1156/1512/187,0.9184684
226,Cao Renxian,11.245527347,1.5160545,0.6201354,-1.0516475,0.0,0.0,0.0,ai/software,,1.2647958
227,Sunil Mittal,11.245527347,1.032143,0.7241182,-0.21542409,-0.00039017992065422814,0.0351924798228125,0.0,telecom,15/412/413,0.37299705
228,David Velez & family,11.245527347,-0.5365186,-0.12551093,0.8061515,0.010515486019282273,-0.0031194307022328394,0.0,Fintech,2380/1770,1.8876406
229,Ken Fisher,11.245527347,-1.1426697,0.506721,0.15053591,0.016592529587325655,-0.00955929526960638,0.0,Money management,561/451,1.5577363
230,Wang Ning & family,11.160333958,1.7095283,1.1873636,-0.9362533,-0.004837972735951257,0.0017391081772315236,0.0,Toys,3068,1.1704957
