source_id,target_id,source_name,target_name,source_mass,target_mass
129,95,Andrew Forrest & family,Gina Rinehart,17.8054183,22.065087749
129,1609,Andrew Forrest & family,Jack Cowin,17.8054183,2.215028114
129,565,Andrew Forrest & family,Joe Lewis,17.8054183,5.96353723
129,1658,Andrew Forrest & family,Kie Chie Wong,17.8054183,2.215028114
129,1118,Andrew Forrest & family,Patrice Motsepe,17.8054183,3.322542171
130,3139,Michael Platt,Anne Dinning,17.8054183,1.022320668
130,115,Michael Platt,David Tepper,17.8054183,20.190833191
130,452,Michael Platt,John Overdeck,17.8054183,6.815471119
130,34,Michael Platt,Ken Griffin,17.8054183,43.022661441
130,70,Michael Platt,Marilyn Simons & family,17.8054183,27.687851423
130,120,Michael Platt,Steve Cohen,17.8054183,19.594479468
132,506,Andrey Melnichenko & family,Oleg Deripaska,17.379451355,6.389504174
132,1737,Andrey Melnichenko & family,Alexander Skorobogatko,17.379451355,2.044641336
132,2648,Andrey Melnichenko & family,Arsen Kanokov,17.379451355,1.277900835
132,3219,Andrey Melnichenko & family,Tatiana Volodina,17.379451355,0.937127279
132,3359,Andrey Melnichenko & family,Yuri Shefler,17.379451355,0.85193389
133,9,Nancy Walton Laurie,Jim Walton & family,17.209064577,122.934060317
133,37,Nancy Walton Laurie,Lukas Walton,17.209064577,42.000340774
133,8,Nancy Walton Laurie,Rob Walton & family,17.209064577,125.23428182
133,121,Nancy Walton Laurie,Stanley Kroenke,17.209064577,18.912932356
134,1786,Harold Hamm & family,Dan Wilks,17.123871188,2.044641336
134,2039,Harold Hamm & family,Farris Wilks,17.123871188,1.789061169
134,71,Harold Hamm & family,Lyndal Stephens Greth & family,17.123871188,27.602658034
134,373,Harold Hamm & family,Terrence Pegula,17.123871188,7.922985176
135,719,Eric Li,Carl Douglas,17.123871188,4.941216562
135,757,Eric Li,Eric Douglas,17.123871188,4.770829784
135,274,Eric Li,Ernesto Bertarelli,17.123871188,9.882433123
135,369,Eric Li,Fredrik Lundberg,17.123871188,7.922985176
137,396,Renata Kellnerova & family,Pavel Tykac,17.038677799,7.667405009
138,630,Jorge Paulo Lemann & family,Carlos Alberto Sicupira & family,16.697904243,5.537570285
138,389,Jorge Paulo Lemann & family,William Ackman,16.697904243,7.667405009
138,1475,Jorge Paulo Lemann & family,Marcel Herrmann Telles & family,16.697904243,2.470608281
139,514,Zhong Huijuan,Cen Junda,16.612710854,6.389504174
139,1843,Zhong Huijuan,Dong Wei,16.612710854,1.959447947
139,253,Zhong Huijuan,Sun Piaoyang,16.612710854,10.563980235
140,121,Philip Anschutz,Stanley Kroenke,16.527517465,18.912932356
141,2884,Qin Yinglin,He Zuxun,16.527517465,1.107514057
141,3011,Qin Yinglin,Qian Ying,16.527517465,1.022320668
142,2392,Jerry Jones & family,Hal Steinbrenner,16.442324076,1.448287613
142,2391,Jerry Jones & family,Jennifer Steinbrenner Swindal,16.442324076,1.448287613
142,2393,Jerry Jones & family,Jessica Steinbrenner,16.442324076,1.448287613
142,214,Jerry Jones & family,Robert Kraft,16.442324076,11.756687681
142,373,Jerry Jones & family,Terrence Pegula,16.442324076,7.922985176
143,111,Lu Xiangyang,Wang Chuanfu,16.357130687,20.446413358
143,942,Lu Xiangyang,Xia Zuoquan,16.357130687,3.833702505
144,114,Donald Bren,Harry Triguboff,16.357130687,20.27602658
144,1111,Donald Bren,Kwek Leng Beng,16.357130687,3.322542171
144,1966,Donald Bren,Manuel Villar,16.357130687,1.789061169
144,1266,Donald Bren,Waleed Mohammad Al Zaabi,16.357130687,2.896575226
145,580,Dhanin Chearavanont,Jaran Chiaravanont,16.357130687,5.793150452
145,569,Dhanin Chearavanont,Sumet Jiaravanon,16.357130687,5.878343841
146,184,Jason Chang,Barry Lam,16.271937298,13.460555461
146,50,Jason Chang,Henry Samueli,16.271937298,33.992162208
146,1293,Jason Chang,Richard Chang,16.271937298,2.811381837
148,1088,Brett Adcock,Marc Lore,16.271937298,3.40773556
149,2042,Torstein Hagen,Manfredi Lefebvre d'Ovidio & family,16.186743909,1.789061169
150,3348,Nik Storonsky,Harshil Mathur,16.016357131,0.85193389
150,3347,Nik Storonsky,Shashank Kumar,16.016357131,0.85193389
150,1770,Nik Storonsky,Song Chi-hyung,16.016357131,2.044641336
150,1925,Nik Storonsky,Vlad Yatsenko,16.016357131,1.874254558
151,36,Alejandro Baillères Gual & family,Li Ka-shing,15.845970353,42.681887886
151,20,Alejandro Baillères Gual & family,Mukesh Ambani,15.845970353,78.889078208
153,674,James Ratcliffe,Andrew Currie,15.675583575,5.196796729
153,123,James Ratcliffe,Chen Jianhua,15.675583575,18.486965411
153,678,James Ratcliffe,John Reece,15.675583575,5.196796729
153,1881,James Ratcliffe,Lee Dong-chae,15.675583575,1.874254558
153,2735,James Ratcliffe,Soegiarto Adikoesoemo,15.675583575,1.192707446
154,2104,Georg Schaeffler,Joseph 'Pitt' Reeves Hyde III,15.505196797,1.70386778
154,879,Georg Schaeffler,Maria-Elisabeth Schaeffler-Thumann,15.505196797,4.174476061
154,198,Georg Schaeffler,Shahid Khan,15.505196797,12.864201738
154,599,Georg Schaeffler,Vivek Chaand Sehgal,15.505196797,5.707957063
154,320,Georg Schaeffler,Wu Jianshu,15.505196797,8.860112455
155,1128,Ludwig Merckle,Dennis Bastas,15.334810019,3.237348782
155,94,Ludwig Merckle,Dilip Shanghvi,15.334810019,22.150281138
155,455,Ludwig Merckle,Pankaj Patel,15.334810019,6.815471119
155,139,Ludwig Merckle,Zhong Huijuan,15.334810019,16.612710854
156,1340,Edwin Chen,Alexandr Wang,15.334810019,2.726188448
156,554,Edwin Chen,Christopher Olah,15.334810019,5.96353723
156,555,Edwin Chen,Daniela Amodei,15.334810019,5.96353723
156,557,Edwin Chen,Jack Clark,15.334810019,5.96353723
156,553,Edwin Chen,Jared Kaplan,15.334810019,5.96353723
156,2730,Edwin Chen,Lucy Guo,15.334810019,1.277900835
156,559,Edwin Chen,Sam McCandlish,15.334810019,5.96353723
156,558,Edwin Chen,Tom Brown,15.334810019,5.96353723
158,693,Adam Foroughi,Andrew Karam,15.079229852,5.11160334
158,1127,Adam Foroughi,Eduardo Vivas,15.079229852,3.237348782
158,575,Adam Foroughi,Hao Tang,15.079229852,5.878343841
158,1471,Adam Foroughi,John Krystynak,15.079229852,2.470608281
158,400,Adam Foroughi,Ling Tang,15.079229852,7.497018231
159,160,Karl Albrecht Jr. & family,Beate Heister,14.994036463,14.994036463
159,293,Karl Albrecht Jr. & family,Charles Butt,14.994036463,9.456466178
159,2003,Karl Albrecht Jr. & family,Djoko Susanto,14.994036463,1.789061169
159,1380,Karl Albrecht Jr. & family,Lin Ming-hsiung,14.994036463,2.640995059
160,293,Beate Heister,Charles Butt,14.994036463,9.456466178
160,2003,Beate Heister,Djoko Susanto,14.994036463,1.789061169
160,667,Beate Heister,Doug Meijer & family,14.994036463,5.281990118
160,159,Beate Heister,Karl Albrecht Jr. & family,14.994036463,14.994036463
160,1380,Beate Heister,Lin Ming-hsiung,14.994036463,2.640995059
160,663,Beate Heister,Mark Meijer & family,14.994036463,5.281990118
161,326,Charles Ergen,Jimmy Haslam,14.908843074,8.774919066
161,515,Charles Ergen,Min Kao & family,14.908843074,6.389504174
161,1286,Charles Ergen,Warren Stephens,14.908843074,2.896575226
162,2788,John Collison,Andrei Kosogov,14.908843074,1.192707446
162,67,John Collison,Eduardo Saverin,14.908843074,28.369398535
162,1858,John Collison,Evan Spiegel,14.908843074,1.959447947
162,163,John Collison,Patrick Collison,14.908843074,14.908843074
162,13,John Collison,Steve Ballmer,14.908843074,111.177372636
163,25,Patrick Collison,Charles Koch & family,14.908843074,62.872721077
163,1185,Patrick Collison,Hemant Taneja,14.908843074,3.066962004
163,162,Patrick Collison,John Collison,14.908843074,14.908843074
163,1577,Patrick Collison,Lisa Su,14.908843074,2.300221503
164,210,Nathan Kirsh,Ivan Glasenberg,14.738456296,12.097461237
164,1257,Nathan Kirsh,Koos Bekker,14.738456296,2.896575226
164,1635,Nathan Kirsh,Maren Otto,14.738456296,2.215028114
164,571,Nathan Kirsh,Michael Otto,14.738456296,5.878343841
164,364,Nathan Kirsh,Patrick Soon-Shiong,14.738456296,7.922985176
164,403,Nathan Kirsh,Odd Reitan & family,14.738456296,7.497018231
165,114,Stephen Ross,Harry Triguboff,14.482876129,20.27602658
165,1111,Stephen Ross,Kwek Leng Beng,14.482876129,3.322542171
165,1966,Stephen Ross,Manuel Villar,14.482876129,1.789061169
166,1198,Jan Koum,Brian Acton,14.39768274,3.066962004
166,67,Jan Koum,Eduardo Saverin,14.39768274,28.369398535
166,5,Jan Koum,Mark Zuckerberg,14.39768274,175.583574715
166,87,Jan Koum,Peter Thiel,14.39768274,24.109729085
167,28,Arthur Dantchik,Jeff Yass,14.39768274,57.420344181
167,730,Arthur Dantchik,Thomas Secunda,14.39768274,4.856023173
167,1424,Arthur Dantchik,Joel Greenberg,14.39768274,2.55580167
168,2113,Anders Holch Povlsen,Karl-Johan Persson,14.312489351,1.70386778
168,3400,Anders Holch Povlsen,Marc Samwer,14.312489351,0.850485602
168,3185,Anders Holch Povlsen,Oliver Samwer,14.312489351,0.937127279
169,910,Radhakishan Damani,Baba Kalyani,14.227295962,4.004089283
169,768,Radhakishan Damani,Shapoor Mistry,14.227295962,4.685636395
170,1806,Wang Laisheng,Chen Qixing,14.142102573,1.959447947
170,1652,Wang Laisheng,Robert G. Miller,14.142102573,2.215028114
170,177,Wang Laisheng,Wang Laichun,14.142102573,13.886522406
170,720,Wang Laisheng,Zhang Wanzhen,14.142102573,4.941216562
172,1290,Sarath Ratanavadi,Ma Yunsheng,14.142102573,2.811381837
172,1230,Sarath Ratanavadi,Mário Araripe,14.142102573,2.981768615
172,1097,Sarath Ratanavadi,Ronald McAulay,14.142102573,3.322542171
172,829,Sarath Ratanavadi,Saban Cemil Kazanci,14.142102573,4.430056228
172,2299,Sarath Ratanavadi,Timothy Dunn & family,14.142102573,1.533481002
173,159,Theo Albrecht Jr & family,Karl Albrecht Jr. & family,14.056909184,14.994036463
174,3307,Wang Wei,Eiichi Kuriwada,14.056909184,0.937127279
174,1585,Wang Wei,Huijiao Yu,14.056909184,2.300221503
174,3107,Wang Wei,Jet Jie Li,14.056909184,1.022320668
174,724,Wang Wei,Lai Meisong,14.056909184,4.856023173
175,1431,Low Tuck Kwong,Dewi Kam,13.971715795,2.55580167
176,432,Mikhail Fridman,Alexei Kuzmichev,13.971715795,7.071051286
176,2788,Mikhail Fridman,Andrei Kosogov,13.971715795,1.192707446
176,314,Mikhail Fridman,German Khan,13.971715795,9.030499233
176,3365,Mikhail Fridman,Murat Vargi,13.971715795,0.85193389
176,838,Mikhail Fridman,Pyotr Aven,13.971715795,4.344862839
177,1806,Wang Laichun,Chen Qixing,13.886522406,1.959447947
177,1652,Wang Laichun,Robert G. Miller,13.886522406,2.215028114
177,170,Wang Laichun,Wang Laisheng,13.886522406,14.142102573
177,720,Wang Laichun,Zhang Wanzhen,13.886522406,4.941216562
178,285,R. Budi Hartono,Anthoni Salim,13.886522406,9.626852956
178,2473,R. Budi Hartono,Min-Liang Tan,13.886522406,1.363094224
180,72,Abdulsamad Rabiu,Aliko Dangote,13.630942239,27.432271256
181,47,Edward Johnson IV,Abigail Johnson,13.54574885,34.503322542
181,1637,Edward Johnson IV,Cheng Yixiao,13.54574885,2.215028114
181,211,Edward Johnson IV,Elizabeth Johnson,13.54574885,11.927074459
183,67,George Kaiser,Eduardo Saverin,13.54574885,28.369398535
183,13,George Kaiser,Steve Ballmer,13.54574885,111.177372636
183,967,George Kaiser,Lynn Schusterman & family,13.54574885,3.748509116
184,194,Barry Lam,Bruce Cheng,13.460555461,13.034588516
184,1156,Barry Lam,C.C. Leung,13.460555461,3.152155393
184,225,Barry Lam,Pierre Chen,13.460555461,11.330720736
184,187,Barry Lam,Terry Gou,13.460555461,13.204975294
185,91,Johann Rupert & family,François Pinault & family,13.375362072,22.83182825
185,1073,Johann Rupert & family,Miuccia Prada,13.375362072,3.40773556
185,2265,Johann Rupert & family,Pantaleo Dell'Orco,13.375362072,1.533481002
185,1070,Johann Rupert & family,Patrizio Bertelli,13.375362072,3.40773556
186,940,Peter Woo,Cai Kui,13.204975294,3.918895894
186,629,Peter Woo,Wu Yajun,13.204975294,5.537570285
187,184,Terry Gou,Barry Lam,13.204975294,13.460555461
187,194,Terry Gou,Bruce Cheng,13.204975294,13.034588516
187,1156,Terry Gou,C.C. Leung,13.204975294,3.152155393
187,1512,Terry Gou,Koo Bon-neung,13.204975294,2.385414892
187,225,Terry Gou,Pierre Chen,13.204975294,11.330720736
189,67,Jack Dangermond,Eduardo Saverin,13.204975294,28.369398535
189,13,Jack Dangermond,Steve Ballmer,13.204975294,111.177372636
190,18,Charlene de Carvalho-Heineken & family,Bill Gates,13.119781905,87.493610496
191,312,Friedhelm Loh,Anthony Pratt,13.119781905,9.030499233
191,1890,Friedhelm Loh,Fiona Geminder,13.119781905,1.874254558
191,920,Friedhelm Loh,Haryanto Tjiptodihardjo,13.119781905,4.004089283
191,533,Friedhelm Loh,Horst Julius Pudwill,13.119781905,6.133924007
191,2015,Friedhelm Loh,Yeh Kuo-I,13.119781905,1.789061169
191,302,Friedhelm Loh,Zhou Chaonan,13.119781905,9.2860794
192,3139,Ray Dalio,Anne Dinning,13.119781905,1.022320668
192,115,Ray Dalio,David Tepper,13.119781905,20.190833191
192,452,Ray Dalio,John Overdeck,13.119781905,6.815471119
192,34,Ray Dalio,Ken Griffin,13.119781905,43.022661441
192,120,Ray Dalio,Steve Cohen,13.119781905,19.594479468
192,70,Ray Dalio,Marilyn Simons & family,13.119781905,27.687851423
193,114,Hussain Sajwani,Harry Triguboff,13.034588516,20.27602658
193,1111,Hussain Sajwani,Kwek Leng Beng,13.034588516,3.322542171
193,1966,Hussain Sajwani,Manuel Villar,13.034588516,1.789061169
194,184,Bruce Cheng,Barry Lam,13.034588516,13.460555461
194,1156,Bruce Cheng,C.C. Leung,13.034588516,3.152155393
194,1512,Bruce Cheng,Koo Bon-neung,13.034588516,2.385414892
194,225,Bruce Cheng,Pierre Chen,13.034588516,11.330720736
194,187,Bruce Cheng,Terry Gou,13.034588516,13.204975294
196,2445,Li Shuirong & family,Aloke Lohia,12.864201738,1.448287613
196,739,Li Shuirong & family,Lin Shu-hong,12.864201738,4.856023173
196,408,Li Shuirong & family,Sri Prakash Lohia,12.864201738,7.411824842
196,2841,Li Shuirong & family,Xu Yuejuan,12.864201738,1.192707446
197,1041,Zhou Qunfei & family,Lam Wai-ying,12.864201738,3.492928949
198,4,Shahid Khan,Larry Ellison,12.864201738,199.863690578
198,2203,Shahid Khan,Marc Andreessen,12.864201738,1.618674391
198,3396,Shahid Khan,Robert Johnson,12.864201738,0.85193389
198,3052,Shahid Khan,Sheila Johnson,12.864201738,1.022320668
199,1513,Vinod Khosla,Jay-Z,12.69381496,2.385414892
201,1067,Jaime Gilinski Bacal,John Paulson,12.608621571,3.40773556
201,339,Jaime Gilinski Bacal,Luis Carlos Sarmiento,12.608621571,8.43414551
203,1865,Brad Jacobs,Jim Thompson & family,12.523428182,1.959447947
203,2325,Brad Jacobs,Chow Shing Yuk,12.523428182,1.533481002
203,2647,Brad Jacobs,Eric Hémar,12.523428182,1.277900835
203,2122,Brad Jacobs,Zhang Xiaojuan,12.523428182,1.70386778
204,9,Ann Walton Kroenke,Jim Walton & family,12.523428182,122.934060317
204,37,Ann Walton Kroenke,Lukas Walton,12.523428182,42.000340774
204,8,Ann Walton Kroenke,Rob Walton & family,12.523428182,125.23428182
204,121,Ann Walton Kroenke,Stanley Kroenke,12.523428182,18.912932356
205,116,Laurene Powell Jobs,Rupert Murdoch & family,12.523428182,20.190833191
205,1451,Laurene Powell Jobs,Safra Catz,12.523428182,2.470608281
205,1783,Laurene Powell Jobs,Sheryl Sandberg,12.523428182,2.044641336
206,39,Zhang Zhidong,Ma Huateng,12.353041404,41.318793662
206,1391,Zhang Zhidong,Martin Lau,12.353041404,2.640995059
206,1242,Zhang Zhidong,Neil Shen,12.353041404,2.981768615
206,499,Zhang Zhidong,Wang Xing,12.353041404,6.474697563
207,381,Donald Newhouse,David Geffen,12.353041404,7.837791787
207,294,Donald Newhouse,John Malone,12.353041404,9.456466178
207,1261,Donald Newhouse,Oprah Winfrey,12.353041404,2.896575226
208,578,Alisher Usmanov,Andrei Skoch & family,12.182654626,5.793150452
208,1601,Alisher Usmanov,Hong Feng,12.182654626,2.215028114
208,103,Alisher Usmanov,Lei Jun,12.182654626,21.468734026
208,1602,Alisher Usmanov,Li Wanqiang,12.182654626,2.215028114
208,328,Alisher Usmanov,Lin Bin,12.182654626,8.774919066
209,114,Joseph Lau,Harry Triguboff,12.182654626,20.27602658
209,1111,Joseph Lau,Kwek Leng Beng,12.182654626,3.322542171
209,1966,Joseph Lau,Manuel Villar,12.182654626,1.789061169
210,950,Ivan Glasenberg,Aristotelis Mistakidis,12.097461237,3.833702505
210,791,Ivan Glasenberg,Bulat Utemuratov,12.097461237,4.600443006
210,1020,Ivan Glasenberg,Daniel Mate,12.097461237,3.578122338
210,1423,Ivan Glasenberg,Tor Peterson,12.097461237,2.55580167
211,47,Elizabeth Johnson,Abigail Johnson,11.927074459,34.503322542
212,1014,Robert Kuok,Kuok Khoon Hong,11.927074459,3.578122338
212,1201,Robert Kuok,Martua Sitorus,11.927074459,3.066962004
214,331,Robert Kraft,Arthur Blank,11.756687681,8.689725677
214,1087,Robert Kraft,Edward DeBartolo Jr,11.756687681,3.40773556
214,142,Robert Kraft,Jerry Jones & family,11.756687681,16.442324076
215,216,Igor Bukhman,Dmitri Bukhman,11.586300903,11.586300903
215,798,Igor Bukhman,Ivan Tavrin,11.586300903,4.600443006
215,39,Igor Bukhman,Ma Huateng,11.586300903,41.318793662
215,53,Igor Bukhman,William Ding,11.586300903,33.055034929
215,1335,Igor Bukhman,Kwon Hyuk-bin,11.586300903,2.726188448
216,215,Dmitri Bukhman,Igor Bukhman,11.586300903,11.586300903
216,798,Dmitri Bukhman,Ivan Tavrin,11.586300903,4.600443006
216,39,Dmitri Bukhman,Ma Huateng,11.586300903,41.318793662
216,53,Dmitri Bukhman,William Ding,11.586300903,33.055034929
216,1335,Dmitri Bukhman,Kwon Hyuk-bin,11.586300903,2.726188448
217,290,Leon Black,Antony Ressler,11.501107514,9.541659567
217,303,Leon Black,Josh Harris,11.501107514,9.2860794
218,620,James Goodnight,John Sall,11.501107514,5.622763674
218,470,James Goodnight,Mike Cannon-Brookes,11.501107514,6.73027773
218,509,James Goodnight,Scott Farquhar,11.501107514,6.389504174
218,2851,James Goodnight,Tope Awotona,11.501107514,1.192707446
219,740,Ralph Lauren & Family,Gao Dekang & family,11.501107514,4.770829784
219,1374,Ralph Lauren & Family,Harish Ahuja,11.501107514,2.640995059
219,3409,Ralph Lauren & Family,Kim Chang-soo,11.501107514,0.830720736
220,184,Cai Huabo,Barry Lam,11.501107514,13.460555461
220,194,Cai Huabo,Bruce Cheng,11.501107514,13.034588516
220,1156,Cai Huabo,C.C. Leung,11.501107514,3.152155393
220,1512,Cai Huabo,Koo Bon-neung,11.501107514,2.385414892
220,225,Cai Huabo,Pierre Chen,11.501107514,11.330720736
220,187,Cai Huabo,Terry Gou,11.501107514,13.204975294
221,369,Simon Reuben,Fredrik Lundberg,11.501107514,7.922985176
221,1227,Simon Reuben,Georg von Opel,11.501107514,2.981768615
221,1369,Simon Reuben,George Argyros & family,11.501107514,2.640995059
221,394,Simon Reuben,Jeff Greene,11.501107514,7.667405009
221,1450,Simon Reuben,Nicolas Berggruen,11.501107514,2.470608281
222,2896,David Reuben,Elena Baturina,11.501107514,1.107514057
222,1695,David Reuben,Igor Rotenberg,11.501107514,2.129834725
223,1406,George Roberts,Alberto Palatchi,11.415914125,2.55580167
223,256,George Roberts,Henry Kravis,11.415914125,10.478786846
223,490,George Roberts,Marc Rowan,11.415914125,6.559890952
223,1898,George Roberts,Scott Nuttall,11.415914125,1.874254558
224,815,Liu Debing,Liu Sheng,11.330720736,4.515249617
224,1481,Liu Debing,Tang Jie,11.330720736,2.470608281
224,632,Liu Debing,Yan Junjie,11.330720736,5.537570285
224,3180,Liu Debing,Yu De-Chao,11.330720736,0.937127279
225,184,Pierre Chen,Barry Lam,11.330720736,13.460555461
225,194,Pierre Chen,Bruce Cheng,11.330720736,13.034588516
225,1156,Pierre Chen,C.C. Leung,11.330720736,3.152155393
225,1512,Pierre Chen,Koo Bon-neung,11.330720736,2.385414892
225,187,Pierre Chen,Terry Gou,11.330720736,13.204975294
227,15,Sunil Mittal,Carlos Slim Helu & family,11.245527347,108.451184188
227,412,Sunil Mittal,Rajan Mittal,11.245527347,7.326631453
227,413,Sunil Mittal,Rakesh Mittal,11.245527347,7.326631453
228,2380,David Velez & family,Cristina Junqueira,11.245527347,1.448287613
228,1770,David Velez & family,Song Chi-hyung,11.245527347,2.044641336
229,561,Ken Fisher,Bruce Flatt,11.245527347,5.96353723
229,451,Ken Fisher,Ron Baron,11.245527347,6.815471119
230,3068,Wang Ning & family,Manny Stul,11.160333958,1.022320668
231,232,Jude Reyes,J. Christopher Reyes,11.160333958,11.160333958
